PCT,crime_category,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
110,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,17.0,16.0,22.0,27.0,24.0,30.0,26.0,32.0,28.0,28.0,42.0,44.0,29.0,17.0,17.0,22.0
110,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,105.0,140.0,183.0,86.0,95.0,68.0,72.0,75.0,82.0,66.0,69.0,107.0,106.0,126.0,181.0,154.0
110,non_seven_major_felony-offenses,OTHER FELONIES (4),112.0,92.0,93.0,107.0,105.0,93.0,81.0,114.0,94.0,77.0,96.0,120.0,132.0,121.0,153.0,145.0
110,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,708.0,613.0,678.0,532.0,655.0,588.0,635.0,637.0,558.0,441.0,506.0,558.0,577.0,628.0,656.0,578.0
110,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19.0,10.0,10.0,33.0,13.0,27.0,12.0,22.0,13.0,14.0,27.0,28.0,38.0,46.0,13.0,20.0
110,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),84.0,88.0,65.0,72.0,72.0,78.0,83.0,84.0,66.0,94.0,91.0,85.0,81.0,93.0,86.0,90.0
110,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),1229.0,985.0,1399.0,719.0,328.0,385.0,525.0,452.0,523.0,484.0,490.0,405.0,407.0,601.0,596.0,500.0
110,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,78.0,101.0,93.0,75.0,85.0,94.0,120.0,145.0,119.0,106.0,135.0,108.0,124.0,185.0,121.0,114.0
110,misdemeanor_offenses_listing,PETIT LARCENY                         ,1139.0,1205.0,1252.0,1232.0,1360.0,1332.0,1567.0,1611.0,1682.0,1541.0,1828.0,1669.0,1560.0,1721.0,1907.0,1802.0
110,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,799.0,736.0,700.0,674.0,639.0,709.0,721.0,713.0,677.0,630.0,712.0,762.0,783.0,797.0,870.0,669.0
110,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,95.0,109.0,113.0,125.0,162.0,122.0,82.0,104.0,112.0,91.0,76.0,72.0,100.0,86.0,86.0,94.0
110,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,140.0,122.0,134.0,80.0,73.0,74.0,72.0,54.0,70.0,80.0,80.0,70.0,85.0,94.0,92.0,70.0
110,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,671.0,747.0,548.0,474.0,491.0,462.0,495.0,539.0,443.0,477.0,467.0,408.0,434.0,357.0,402.0,508.0
110,misdemeanor_offenses_listing,CRIMINAL TRESPASS,198.0,165.0,195.0,248.0,152.0,201.0,163.0,151.0,148.0,204.0,164.0,199.0,280.0,229.0,226.0,276.0
110,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,18.0,17.0,21.0,22.0,20.0,26.0,13.0,20.0,9.0,16.0,15.0,10.0,25.0,22.0,13.0,12.0
110,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,18.0,14.0,14.0,6.0,13.0,23.0,21.0,18.0,12.0,11.0,9.0,10.0,11.0,29.0,20.0,29.0
110,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),101.0,101.0,112.0,89.0,79.0,78.0,73.0,126.0,107.0,106.0,103.0,80.0,127.0,127.0,98.0,129.0
110,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,20.0,26.0,18.0,12.0,12.0,14.0,12.0,10.0,10.0,15.0,8.0,11.0,18.0,15.0,10.0,15.0
110,misdemeanor_offenses_listing,FRAUDS (3)                    ,148.0,176.0,64.0,41.0,47.0,30.0,36.0,32.0,59.0,39.0,53.0,27.0,33.0,53.0,47.0,59.0
110,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,471.0,456.0,421.0,371.0,351.0,350.0,393.0,341.0,342.0,304.0,277.0,292.0,245.0,313.0,165.0,97.0
110,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),765.0,479.0,335.0,540.0,557.0,609.0,472.0,511.0,522.0,521.0,446.0,416.0,405.0,374.0,412.0,543.0
110,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,5993.0,5537.0,5494.0,4813.0,4454.0,4614.0,4860.0,4933.0,4914.0,4733.0,4981.0,4652.0,4756.0,5142.0,5164.0,5027.0
111,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
111,seven_major_felony_offenses,RAPE                                  ,5.0,3.0,6.0,4.0,9.0,1.0,4.0,8.0,1.0,4.0,6.0,6.0,6.0,3.0,1.0,6.0
111,seven_major_felony_offenses,ROBBERY                               ,141.0,156.0,101.0,99.0,106.0,121.0,136.0,82.0,97.0,87.0,81.0,79.0,73.0,73.0,44.0,55.0
111,seven_major_felony_offenses,FELONY ASSAULT                        ,96.0,62.0,51.0,92.0,83.0,51.0,51.0,56.0,43.0,41.0,52.0,48.0,63.0,65.0,66.0,58.0
111,seven_major_felony_offenses,BURGLARY                              ,424.0,338.0,478.0,502.0,381.0,281.0,382.0,317.0,284.0,242.0,252.0,204.0,244.0,232.0,219.0,198.0
111,seven_major_felony_offenses,GRAND LARCENY                         ,326.0,345.0,396.0,499.0,506.0,506.0,451.0,386.0,446.0,394.0,365.0,384.0,395.0,457.0,454.0,408.0
111,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,618.0,635.0,475.0,317.0,280.0,216.0,172.0,155.0,162.0,169.0,135.0,107.0,97.0,79.0,97.0,72.0
111,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,1614.0,1540.0,1507.0,1515.0,1366.0,1176.0,1196.0,1005.0,1033.0,938.0,891.0,830.0,879.0,909.0,881.0,797.0
111,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,6.0,14.0,7.0,6.0,3.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0
111,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,16.0,25.0,26.0,52.0,90.0,124.0,154.0,126.0,104.0,117.0,134.0,109.0,122.0,86.0,63.0,76.0
111,non_seven_major_felony-offenses,ARSON                                 ,14.0,14.0,8.0,4.0,5.0,14.0,3.0,4.0,12.0,7.0,2.0,5.0,4.0,1.0,2.0,2.0
111,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),10.0,7.0,10.0,3.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,3.0
111,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),36.0,39.0,46.0,37.0,24.0,26.0,43.0,37.0,44.0,36.0,50.0,36.0,43.0,26.0,37.0,51.0
111,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,2.0,14.0,6.0,9.0,2.0,11.0,16.0,9.0,9.0,23.0,6.0,8.0,4.0,5.0,4.0,5.0
111,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,139.0,211.0,174.0,87.0,58.0,93.0,121.0,87.0,58.0,54.0,57.0,84.0,90.0,190.0,129.0,154.0
111,non_seven_major_felony-offenses,OTHER FELONIES (4),56.0,48.0,60.0,81.0,81.0,57.0,78.0,43.0,60.0,50.0,77.0,73.0,59.0,63.0,49.0,57.0
111,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,279.0,372.0,337.0,279.0,268.0,335.0,421.0,313.0,291.0,293.0,335.0,319.0,325.0,379.0,291.0,351.0
111,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,5.0,8.0,13.0,7.0,12.0,7.0,9.0,9.0,7.0,9.0,17.0,21.0,36.0,9.0,5.0,5.0
111,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),31.0,33.0,26.0,25.0,24.0,27.0,25.0,15.0,21.0,18.0,24.0,18.0,17.0,32.0,11.0,18.0
111,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),70.0,122.0,55.0,198.0,170.0,273.0,143.0,155.0,204.0,176.0,261.0,227.0,181.0,119.0,133.0,122.0
111,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,8.0,17.0,22.0,31.0,42.0,43.0,44.0,45.0,39.0,52.0,53.0,56.0,51.0,38.0,38.0,18.0
111,misdemeanor_offenses_listing,PETIT LARCENY                         ,694.0,783.0,752.0,752.0,764.0,574.0,619.0,661.0,518.0,597.0,447.0,422.0,456.0,455.0,463.0,391.0
111,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,314.0,290.0,257.0,210.0,254.0,254.0,272.0,234.0,228.0,193.0,196.0,203.0,180.0,176.0,148.0,132.0
111,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,33.0,41.0,79.0,109.0,101.0,92.0,109.0,61.0,60.0,62.0,68.0,90.0,93.0,93.0,80.0,100.0
111,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,78.0,88.0,57.0,50.0,54.0,43.0,44.0,42.0,41.0,36.0,28.0,47.0,45.0,43.0,28.0,30.0
111,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,570.0,389.0,485.0,527.0,513.0,425.0,460.0,604.0,463.0,463.0,405.0,328.0,317.0,293.0,305.0,298.0
111,misdemeanor_offenses_listing,CRIMINAL TRESPASS,40.0,30.0,51.0,43.0,37.0,59.0,68.0,61.0,60.0,29.0,35.0,56.0,29.0,14.0,16.0,15.0
111,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,4.0,8.0,16.0,9.0,6.0,5.0,9.0,7.0,10.0,9.0,11.0,5.0,10.0,9.0,16.0,18.0
111,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,3.0,15.0,5.0,5.0,10.0,10.0,10.0,4.0,10.0,8.0,7.0,4.0,7.0,10.0,10.0,6.0
111,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),53.0,42.0,52.0,48.0,35.0,54.0,55.0,43.0,40.0,44.0,31.0,52.0,29.0,28.0,29.0,51.0
111,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,5.0,4.0,8.0,4.0,2.0,1.0,0.0,1.0,3.0,5.0,1.0,8.0,4.0,4.0,2.0,4.0
111,misdemeanor_offenses_listing,FRAUDS (3)                    ,100.0,92.0,71.0,59.0,50.0,17.0,15.0,25.0,14.0,26.0,24.0,45.0,36.0,18.0,17.0,24.0
111,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,406.0,458.0,394.0,370.0,369.0,346.0,313.0,301.0,242.0,267.0,246.0,225.0,189.0,226.0,138.0,152.0
111,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),56.0,59.0,48.0,37.0,55.0,47.0,37.0,40.0,32.0,29.0,63.0,52.0,44.0,70.0,34.0,57.0
111,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,2470.0,2479.0,2391.0,2484.0,2498.0,2277.0,2232.0,2308.0,1992.0,2023.0,1917.0,1859.0,1724.0,1637.0,1473.0,1441.0
112,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,0.0,0.0,1.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
112,seven_major_felony_offenses,RAPE                                  ,8.0,3.0,6.0,1.0,8.0,11.0,8.0,6.0,3.0,6.0,4.0,11.0,7.0,5.0,7.0,6.0
112,seven_major_felony_offenses,ROBBERY                               ,230.0,217.0,174.0,177.0,198.0,198.0,203.0,114.0,139.0,116.0,119.0,105.0,102.0,76.0,57.0,44.0
112,seven_major_felony_offenses,FELONY ASSAULT                        ,103.0,93.0,75.0,59.0,64.0,75.0,62.0,54.0,74.0,65.0,59.0,62.0,84.0,59.0,60.0,58.0
112,seven_major_felony_offenses,BURGLARY                              ,453.0,364.0,374.0,300.0,397.0,226.0,221.0,267.0,186.0,177.0,135.0,150.0,143.0,173.0,114.0,114.0
112,seven_major_felony_offenses,GRAND LARCENY                         ,563.0,656.0,725.0,644.0,731.0,785.0,675.0,575.0,522.0,408.0,376.0,492.0,495.0,470.0,412.0,349.0
112,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,685.0,638.0,474.0,284.0,273.0,276.0,226.0,163.0,141.0,97.0,101.0,103.0,80.0,60.0,102.0,89.0
112,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,2042.0,1971.0,1829.0,1465.0,1675.0,1573.0,1395.0,1182.0,1066.0,871.0,795.0,925.0,911.0,843.0,752.0,661.0
112,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,3.0,11.0,5.0,6.0,7.0,1.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0
112,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,72.0,44.0,86.0,141.0,137.0,102.0,103.0,63.0,109.0,89.0,114.0,70.0,107.0,93.0,79.0,80.0
112,non_seven_major_felony-offenses,ARSON                                 ,4.0,13.0,9.0,6.0,7.0,6.0,23.0,13.0,6.0,5.0,3.0,0.0,6.0,3.0,6.0,9.0
112,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),5.0,5.0,11.0,8.0,9.0,6.0,4.0,5.0,3.0,1.0,1.0,3.0,7.0,7.0,7.0,7.0
112,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),22.0,20.0,44.0,27.0,29.0,26.0,54.0,52.0,57.0,75.0,43.0,51.0,33.0,40.0,24.0,24.0
112,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,2.0,2.0,7.0,4.0,10.0,5.0,9.0,8.0,3.0,6.0,2.0,3.0,2.0,7.0,4.0,9.0
112,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,87.0,112.0,90.0,46.0,34.0,49.0,37.0,31.0,30.0,46.0,37.0,26.0,58.0,58.0,53.0,68.0
112,non_seven_major_felony-offenses,OTHER FELONIES (4),58.0,46.0,43.0,56.0,49.0,48.0,45.0,50.0,50.0,35.0,39.0,46.0,44.0,41.0,54.0,61.0
112,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,253.0,253.0,295.0,294.0,282.0,243.0,278.0,231.0,262.0,260.0,243.0,203.0,261.0,253.0,231.0,260.0
112,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,7.0,5.0,17.0,21.0,7.0,20.0,11.0,5.0,4.0,12.0,31.0,60.0,63.0,61.0,14.0,7.0
112,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),29.0,31.0,35.0,25.0,27.0,33.0,36.0,23.0,25.0,36.0,25.0,26.0,26.0,25.0,23.0,20.0
112,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),28.0,46.0,48.0,63.0,83.0,153.0,177.0,184.0,152.0,258.0,227.0,225.0,182.0,108.0,78.0,56.0
112,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,15.0,10.0,12.0,15.0,21.0,17.0,22.0,23.0,22.0,19.0,21.0,19.0,21.0,15.0,23.0,12.0
112,misdemeanor_offenses_listing,PETIT LARCENY                         ,1225.0,1283.0,1169.0,1039.0,1082.0,1031.0,836.0,959.0,841.0,686.0,1000.0,1089.0,1020.0,1162.0,1151.0,989.0
112,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,301.0,269.0,274.0,257.0,307.0,282.0,260.0,259.0,233.0,220.0,235.0,207.0,258.0,212.0,239.0,201.0
112,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,58.0,57.0,58.0,51.0,91.0,98.0,103.0,61.0,84.0,70.0,45.0,32.0,31.0,33.0,35.0,52.0
112,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,88.0,85.0,75.0,48.0,73.0,77.0,47.0,53.0,56.0,51.0,52.0,50.0,47.0,35.0,85.0,193.0
112,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,635.0,597.0,513.0,446.0,431.0,404.0,360.0,529.0,377.0,345.0,389.0,335.0,353.0,300.0,385.0,287.0
112,misdemeanor_offenses_listing,CRIMINAL TRESPASS,31.0,30.0,39.0,52.0,51.0,34.0,37.0,46.0,51.0,22.0,34.0,41.0,33.0,54.0,33.0,26.0
112,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,10.0,9.0,3.0,9.0,14.0,6.0,5.0,9.0,6.0,7.0,12.0,8.0,8.0,7.0,3.0,8.0
112,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,5.0,7.0,8.0,7.0,9.0,9.0,6.0,5.0,4.0,4.0,2.0,5.0,2.0,7.0,5.0,7.0
112,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),54.0,44.0,73.0,39.0,41.0,50.0,46.0,34.0,31.0,49.0,52.0,34.0,47.0,51.0,46.0,33.0
112,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,5.0,7.0,5.0,4.0,8.0,10.0,7.0,5.0,2.0,2.0,4.0,4.0,6.0,0.0,4.0,2.0
112,misdemeanor_offenses_listing,FRAUDS (3)                    ,144.0,109.0,68.0,59.0,39.0,45.0,26.0,20.0,19.0,11.0,8.0,13.0,23.0,29.0,35.0,36.0
112,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,469.0,425.0,412.0,301.0,311.0,305.0,256.0,259.0,240.0,238.0,190.0,195.0,223.0,207.0,137.0,140.0
112,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),336.0,307.0,208.0,139.0,130.0,160.0,154.0,107.0,115.0,277.0,318.0,274.0,235.0,268.0,358.0,345.0
112,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,3440.0,3321.0,3017.0,2575.0,2725.0,2734.0,2389.0,2581.0,2262.0,2307.0,2645.0,2617.0,2578.0,2574.0,2654.0,2414.0
113,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,12.0,10.0,14.0,17.0,17.0,13.0,6.0,13.0,15.0,12.0,19.0,17.0,16.0,7.0,9.0,9.0
113,seven_major_felony_offenses,RAPE                                  ,59.0,53.0,46.0,41.0,50.0,44.0,31.0,36.0,36.0,29.0,25.0,29.0,29.0,18.0,18.0,18.0
113,seven_major_felony_offenses,ROBBERY                               ,398.0,359.0,334.0,313.0,336.0,310.0,392.0,454.0,402.0,368.0,369.0,416.0,354.0,376.0,259.0,232.0
113,seven_major_felony_offenses,FELONY ASSAULT                        ,432.0,394.0,305.0,272.0,314.0,294.0,323.0,332.0,334.0,327.0,352.0,482.0,488.0,459.0,464.0,398.0
113,seven_major_felony_offenses,BURGLARY                              ,528.0,465.0,387.0,309.0,318.0,356.0,387.0,413.0,445.0,325.0,421.0,494.0,450.0,396.0,334.0,256.0
113,seven_major_felony_offenses,GRAND LARCENY                         ,1171.0,859.0,651.0,675.0,723.0,737.0,707.0,706.0,725.0,671.0,688.0,687.0,761.0,637.0,570.0,543.0
113,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,782.0,526.0,557.0,467.0,407.0,404.0,334.0,318.0,326.0,261.0,264.0,241.0,269.0,162.0,220.0,139.0
113,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,3382.0,2666.0,2294.0,2094.0,2165.0,2158.0,2180.0,2272.0,2283.0,1993.0,2138.0,2366.0,2367.0,2055.0,1874.0,1595.0
113,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,100.0,79.0,68.0,64.0,56.0,36.0,25.0,35.0,28.0,32.0,43.0,53.0,70.0,43.0,25.0,46.0
113,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,71.0,78.0,109.0,125.0,152.0,119.0,153.0,189.0,216.0,230.0,250.0,204.0,232.0,235.0,283.0,234.0
113,non_seven_major_felony-offenses,ARSON                                 ,41.0,52.0,39.0,22.0,20.0,20.0,23.0,31.0,27.0,16.0,23.0,21.0,17.0,30.0,17.0,18.0
113,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),36.0,33.0,33.0,23.0,14.0,15.0,23.0,26.0,10.0,7.0,18.0,13.0,16.0,13.0,22.0,11.0
113,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),525.0,384.0,400.0,274.0,354.0,436.0,444.0,471.0,345.0,307.0,255.0,327.0,263.0,261.0,257.0,233.0
113,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,104.0,79.0,108.0,78.0,80.0,135.0,115.0,136.0,163.0,208.0,201.0,236.0,250.0,237.0,222.0,140.0
113,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,307.0,289.0,238.0,156.0,184.0,191.0,178.0,106.0,96.0,91.0,161.0,150.0,217.0,228.0,205.0,225.0
113,non_seven_major_felony-offenses,OTHER FELONIES (4),207.0,198.0,232.0,243.0,194.0,250.0,200.0,299.0,358.0,332.0,406.0,369.0,415.0,486.0,539.0,462.0
113,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1391.0,1192.0,1227.0,985.0,1054.0,1202.0,1161.0,1293.0,1243.0,1223.0,1357.0,1373.0,1480.0,1533.0,1570.0,1369.0
113,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,32.0,38.0,27.0,45.0,47.0,34.0,32.0,44.0,23.0,30.0,56.0,43.0,33.0,36.0,29.0,22.0
113,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),60.0,70.0,74.0,75.0,62.0,66.0,78.0,62.0,74.0,95.0,87.0,77.0,73.0,64.0,90.0,61.0
113,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),1716.0,1361.0,1383.0,1289.0,873.0,1051.0,1033.0,1095.0,1217.0,1225.0,1208.0,1215.0,905.0,831.0,964.0,437.0
113,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,58.0,85.0,51.0,87.0,152.0,189.0,134.0,197.0,170.0,239.0,238.0,197.0,216.0,193.0,177.0,165.0
113,misdemeanor_offenses_listing,PETIT LARCENY                         ,1693.0,1442.0,1171.0,1214.0,1121.0,1229.0,1340.0,1317.0,1281.0,1152.0,1102.0,1168.0,1143.0,1034.0,1019.0,959.0
113,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,785.0,811.0,697.0,567.0,659.0,697.0,835.0,966.0,983.0,972.0,969.0,888.0,915.0,1050.0,974.0,749.0
113,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,61.0,60.0,41.0,53.0,71.0,65.0,31.0,59.0,72.0,72.0,47.0,72.0,130.0,178.0,179.0,140.0
113,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,126.0,135.0,114.0,91.0,92.0,93.0,84.0,120.0,134.0,377.0,637.0,750.0,502.0,517.0,723.0,834.0
113,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,741.0,674.0,744.0,622.0,673.0,725.0,881.0,861.0,852.0,715.0,729.0,598.0,584.0,565.0,520.0,464.0
113,misdemeanor_offenses_listing,CRIMINAL TRESPASS,276.0,279.0,166.0,181.0,158.0,214.0,271.0,411.0,894.0,723.0,389.0,519.0,683.0,269.0,226.0,215.0
113,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,94.0,107.0,87.0,80.0,50.0,59.0,61.0,81.0,66.0,63.0,69.0,73.0,105.0,72.0,89.0,142.0
113,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,11.0,19.0,13.0,9.0,12.0,6.0,12.0,15.0,28.0,36.0,21.0,14.0,30.0,28.0,35.0,26.0
113,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),147.0,158.0,129.0,71.0,92.0,94.0,129.0,143.0,176.0,152.0,137.0,52.0,94.0,123.0,132.0,109.0
113,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,57.0,34.0,48.0,24.0,30.0,30.0,39.0,51.0,58.0,45.0,40.0,34.0,59.0,51.0,40.0,34.0
113,misdemeanor_offenses_listing,FRAUDS (3)                    ,93.0,75.0,53.0,43.0,28.0,34.0,30.0,36.0,37.0,70.0,52.0,59.0,72.0,55.0,72.0,55.0
113,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,452.0,414.0,363.0,289.0,315.0,346.0,451.0,494.0,502.0,471.0,463.0,384.0,391.0,403.0,321.0,348.0
113,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),110.0,149.0,106.0,114.0,183.0,224.0,108.0,134.0,281.0,221.0,239.0,237.0,157.0,139.0,179.0,376.0
113,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,6512.0,5911.0,5267.0,4854.0,4618.0,5156.0,5549.0,6086.0,6848.0,6658.0,6483.0,6380.0,6092.0,5608.0,5769.0,5136.0
114,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,13.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,4.0,4.0,9.0,5.0,6.0,4.0,2.0,6.0
114,seven_major_felony_offenses,RAPE                                  ,25.0,34.0,35.0,35.0,40.0,38.0,41.0,19.0,21.0,22.0,16.0,26.0,41.0,29.0,23.0,19.0
114,seven_major_felony_offenses,ROBBERY                               ,612.0,590.0,535.0,487.0,472.0,436.0,450.0,321.0,334.0,313.0,332.0,331.0,321.0,247.0,262.0,224.0
114,seven_major_felony_offenses,FELONY ASSAULT                        ,363.0,382.0,370.0,302.0,302.0,294.0,263.0,305.0,254.0,269.0,283.0,347.0,354.0,308.0,282.0,323.0
114,seven_major_felony_offenses,BURGLARY                              ,950.0,872.0,752.0,600.0,551.0,539.0,429.0,448.0,525.0,466.0,482.0,466.0,473.0,383.0,447.0,312.0
114,seven_major_felony_offenses,GRAND LARCENY                         ,716.0,772.0,746.0,764.0,927.0,962.0,908.0,933.0,770.0,745.0,642.0,647.0,696.0,709.0,708.0,696.0
114,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,1059.0,873.0,848.0,555.0,599.0,489.0,403.0,327.0,341.0,228.0,263.0,188.0,193.0,205.0,188.0,187.0
114,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,3738.0,3528.0,3291.0,2751.0,2899.0,2766.0,2502.0,2358.0,2249.0,2047.0,2027.0,2010.0,2084.0,1885.0,1912.0,1767.0
114,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,27.0,19.0,30.0,13.0,19.0,15.0,16.0,22.0,15.0,15.0,10.0,9.0,9.0,8.0,5.0,9.0
